,LIST_ENTRPS,LIST_REGION,LIST_SIGUNGU,LIST_REPAIR_SHOP,LIST_ADDRESS,LIST_TEL,LIST_REPAIR_RANGE
965,현대,전북특별자치도,임실군,임실현대서비스,전북특별자치도 임실군 임실읍 봉황로 381,063-642-0007,고전압배터리 제외 전 작업 수리 가능
966,현대,강원특별자치도,강릉시,입암점,강원특별자치도 강릉시 율곡로 2698,033-642-5056,고전압배터리 제외 전 작업 수리 가능
967,현대,대전광역시,유성구,자운점,대전광역시 유성구 유성대로1184번길 71 (신성동),042-863-2500,고전압배터리 제외 전 작업 수리 가능
968,현대,서울특별시,종로구,자하문로점,서울특별시 종로구 자하문로 256 (부암동),02-3217-8204,고전압배터리 제외 전 작업 수리 가능
969,현대,인천광역시,계양구,작전남부점,인천광역시 계양구 계양대로 67-13 (작전동),032-544-7784,고전압배터리 제외 전 작업 수리 가능
970,현대,서울특별시,서초구,잠원점,서울특별시 서초구 신반포로23길 78-9 1층,02-599-2288,고전압배터리 제외 전 작업 수리 가능
971,현대,충청남도,서산시,잠홍점(주),충청남도 서산시 잠홍동 751-2,041-668-0711,고전압배터리 제외 전 작업 수리 가능
972,현대,경기도,시흥시,장곡점,경기도 시흥시 황고개로 476 ,031-404-3153,고전압배터리 제외 전 작업 수리 가능
973,현대,경기도,김포시,장기점,경기도 김포시 김포한강2로24번길 78-19 (장기동),031-989-8242,고전압배터리 제외 전 작업 수리 가능
974,현대,경상북도,포항시,장량점,경상북도 포항시 북구 장성로 38 (장성동),054-251-8204,고전압배터리 제외 전 작업 수리 가능
975,현대,부산광역시,사하구,장림점,부산광역시 사하구 다대로 371 (장림동),051-265-8404,고전압배터리 제외 전 작업 수리 가능
976,현대,전라남도,장성군,장성동화현대상용서비스,전라남도 장성군 동화면 원남평길 15-21,061-390-8750,고전압배터리 제외 전 작업 수리 가능
977,현대,경상북도,포항시,장성점,경상북도 포항시 북구 삼흥로 76 (장성동),054-246-8204,고전압배터리 제외 전 작업 수리 가능
978,현대,전라남도,장성군,장성점,전라남도 장성군 장성읍 역전로 211,061-393-3359,고전압배터리 제외 전 작업 수리 가능
979,현대,전북특별자치도,장수군,장수중앙현대서비스,전북특별자치도 장수군 계남면 장무로 155,063-353-8272,고전압배터리 제외 전 작업 수리 가능
980,현대,경기도,수원시,장안북부현대서비스,경기도 수원시 장안구 천천로 106 (천천동),031-207-0070,모든수리
981,현대,서울특별시,동대문구,장안점,서울특별시 동대문구 장한로 202 (장안동),02-2214-8204,고전압배터리 제외 전 작업 수리 가능
982,현대,경상남도,김해시,장유부곡점,경상남도 김해시 장유면 부곡로 67 (부곡동),055-314-7791,고전압배터리 제외 전 작업 수리 가능
983,현대,전라남도,순천시,장천점,전라남도 순천시 이수로 47 (장천동),061-742-9100,고전압배터리 제외 전 작업 수리 가능
984,현대,충청남도,서천군,장항점,충청남도 서천군 장항읍 장서로44번길 1,041-956-1010,고전압배터리 제외 전 작업 수리 가능
985,현대,경기도,이천시,장호원현대서비스,경기도 이천시 장호원읍 서동대로 8769-1,031-643-0080,고전압배터리 제외 전 작업 수리 가능
986,현대,경기도,연천군,전곡현대서비스,경기도 연천군 전곡읍 은대성로 117,031-835-1996,고전압배터리 제외 전 작업 수리 가능
987,현대,서울특별시,동대문구,전농로점,서울특별시 동대문구 전농로 26 (답십리동),02-2249-8204,고전압배터리 제외 전 작업 수리 가능
988,현대,전북특별자치도,완주군,전북혁신도시현대상용서비스,전북특별자치도 완주군 이서면 이서남로 361-22 ,063-229-1800,고전압배터리 제외 전 작업 수리 가능
989,현대,전북특별자치도,전주시,전북현대상용서비스(주),전북특별자치도 전주시 덕진구 원만성로 61 (팔복동3가),063-212-7001,고전압배터리 제외 전 작업 수리 가능
990,현대,전북특별자치도,전주시,전주하이테크센터,전북특별자치도 전주시 덕진구 여산로 96 ,063-212-7111,모든수리
991,현대,부산광역시,기장군,정관점,부산광역시 기장군 정관면 정관로873,051-727-0996,고전압배터리 제외 전 작업 수리 가능
992,현대,부산광역시,기장군,정관현대서비스,부산광역시 기장군 정관면 농공길 107,051-727-3500,모든수리
993,현대,경기도,화성시,정남점,경기도 화성시 정남면 만년로 400,031-352-7766,고전압배터리 제외 전 작업 수리 가능
994,현대,경상남도,사천시,정동점,경상남도 사천시 정동면 진삼로 1347,055-854-8864,고전압배터리 제외 전 작업 수리 가능
995,현대,경기도,고양시,정발산점,경기도 고양시 일산동구 일산로441번길 81 (정발산동),031-914-0539,고전압배터리 제외 전 작업 수리 가능
996,현대,강원특별자치도,정선군,정선점,강원특별자치도 정선군 정선읍 어천길 2,033-562-1250,고전압배터리 제외 전 작업 수리 가능
997,현대,경기도,시흥시,정왕중부점,경기도 시흥시 평안상가5길 15-1,031-431-5149,고전압배터리 제외 전 작업 수리 가능
998,현대,전북특별자치도,정읍시,정읍현대서비스(유),전북특별자치도 정읍시 천변로 440 ,063-533-4027,모든수리
999,현대,서울특별시,영등포구,정일현대자동차정비공업(주),서울특별시 영등포구 선유로 107 (양평동1가),02-2633-8611,고전압배터리 제외 전 작업 수리 가능
1000,현대,경기도,성남시,정자남부점,경기도 성남시 분당구 내정로119번길 10 (정자동),031-718-8861,고전압배터리 제외 전 작업 수리 가능
1001,현대,경기도,수원시,정자점,경기도 수원시 장안구 수성로 298 (영화동),031-244-0488,고전압배터리 제외 전 작업 수리 가능
1002,현대,경기도,성남시,정자점,경기도 성남시 분당구 내정로107번길 3 (정자동),031-717-8272,고전압배터리 제외 전 작업 수리 가능
1003,현대,강원특별자치도,양구군,정중앙점,강원특별자치도 양구군 국토정중앙면 정중앙로 512,033-482-8203,고전압배터리 제외 전 작업 수리 가능
1004,현대,경상북도,경산시,정평점,경상북도 경산시 성동로 12 ,053-818-8204,고전압배터리 제외 전 작업 수리 가능
1005,현대,경상북도,안동시,정하점,경상북도 안동시 충효로 4454 (정상동),054-857-8272,고전압배터리 제외 전 작업 수리 가능
1006,현대,경기도,성남시,제네시스 서비스 분당,경기도 성남시 분당구 구미로116번길 3 (구미동),031-1522-7399,고전압배터리 제외 전 작업 수리 가능
1007,현대,서울특별시,구로구,제이에스모터스,서울특별시 구로구 가마산로 77 (구로동),02-851-0003,고전압배터리 제외 전 작업 수리 가능
1008,현대,제주특별자치도,제주시,제주공항현대서비스,제주특별자치도 제주시 서광로 77 (용담이동),064-713-9118,모든수리
1009,현대,제주특별자치도,제주시,제주대형점주식회사,"제주특별자치도 제주시 제성1길 62, 1층 (도두이동)",064-744-0902,고전압배터리 제외 전 작업 수리 가능
1010,현대,제주특별자치도,제주시,제주하이테크센터,제주특별자치도 제주시 조천읍 일주동로 1323,064-780-5555,모든수리
1011,현대,충청북도,제천시,제천현대상용서비스(주),충청북도 제천시 단양로14길 48-11 (고명동),043-648-5300,고전압배터리 제외 전 작업 수리 가능
1012,현대,전라남도,순천시,조례서부점,전라남도 순천시 유동3길 15 (조례동),061-722-2213,고전압배터리 제외 전 작업 수리 가능
1013,현대,전라남도,순천시,조례점,전라남도 순천시 백연길 82 (조례동),061-725-0707,고전압배터리 제외 전 작업 수리 가능
1014,현대,경기도,파주시,조리점,경기도 파주시 조리읍 대원로 203,031-957-8608,고전압배터리 제외 전 작업 수리 가능
1015,현대,경기도,파주시,조리현대서비스(주),경기도 파주시 조리읍 등원로 330번길 41,031-945-5300,고전압배터리 제외 전 작업 수리 가능
1016,현대,경기도,수원시,조원점,경기도 수원시 장안구 경수대로 894번길 8 (조원동),031-257-8587,고전압배터리 제외 전 작업 수리 가능
1017,현대,전북특별자치도,군산시,조촌점,전북특별자치도 군산시 조촌로 139 (조촌동),063-445-8270,고전압배터리 제외 전 작업 수리 가능
1018,현대,서울특별시,종로구,종로옥인점,서울특별시 종로구 자하문로 73 (옥인동),02-738-8204,고전압배터리 제외 전 작업 수리 가능
1019,현대,서울특별시,종로구,종로와룡점,서울특별시 종로구 돈화문로 83 (와룡동),02-765-1557,고전압배터리 제외 전 작업 수리 가능
1020,현대,서울특별시,종로구,종로필운점,서울특별시 종로구 사직로8길 3 (필운동),02-725-8204,고전압배터리 제외 전 작업 수리 가능
1021,현대,부산광역시,해운대구,좌동서부점,부산광역시 해운대구 양운로 119 (좌동),051-704-8204,고전압배터리 제외 전 작업 수리 가능
1022,현대,부산광역시,해운대구,좌동점,부산광역시 해운대구 좌동로 119 (좌동),051-704-2800,고전압배터리 제외 전 작업 수리 가능
1023,현대,경기도,고양시,주교점,경기도 고양시 덕양구 고양대로1315번길 58-13 (주교동),031-962-1343,고전압배터리 제외 전 작업 수리 가능
1024,현대,부산광역시,사상구,주례점,부산광역시 사상구 가야대로 388 (주례동),051-312-2142,모든수리
1025,현대,강원특별자치도,강릉시,주문진점,강원특별자치도 강릉시 주문진읍 연주로 285,033-661-8272,고전압배터리 제외 전 작업 수리 가능
1026,현대,인천광역시,미추홀구,주안남부점,인천광역시 미추홀구 경인로 475,032-421-7784,고전압배터리 제외 전 작업 수리 가능
1027,현대,인천광역시,미추홀구,주안서부점,인천광역시 미추홀구 석정로 426,032-876-8272,고전압배터리 제외 전 작업 수리 가능
1028,현대,인천광역시,미추홀구,주안점(주),인천광역시 미추홀구  인주대로 362 (주안동),032-865-3888,고전압배터리 제외 전 작업 수리 가능
1029,현대,전라남도,순천시,주암점,전라남도 순천시 주암면 동주로 2008,061-754-9500,고전압배터리 제외 전 작업 수리 가능
1030,현대,경상남도,진주시,주약점,경상남도 진주시 진주대로 840 (주약동),055-757-5800,고전압배터리 제외 전 작업 수리 가능
1031,현대,경상북도,울진군,죽변점,경상북도 울진군 죽변면 울진북로 1552,054-783-0161,고전압배터리 제외 전 작업 수리 가능
1032,현대,경기도,안성시,죽산자동차정비(주),경기도 안성시 죽산면 죽주로 73,031-676-4455,고전압배터리 제외 전 작업 수리 가능
1033,현대,경기도,시흥시,죽율점,경기도 시흥시 죽율로 141-6 (죽율동),031-497-8700,고전압배터리 제외 전 작업 수리 가능
1034,현대,서울특별시,노원구,중계점,서울특별시 노원구 노원로26길 31,02-905-8204,고전압배터리 제외 전 작업 수리 가능
1035,현대,서울특별시,광진구,중곡점,서울특별시 광진구 긴고랑로 86 (중곡동),02-3436-8204,고전압배터리 제외 전 작업 수리 가능
1036,현대,대구광역시,남구,중대구현대서비스,대구광역시 남구 봉덕로 32 (봉덕동),053-471-6611,고전압배터리 제외 전 작업 수리 가능
1037,현대,부산광역시,해운대구,중동북부점,부산광역시 해운대구 좌동로 42 (중동),051-747-0771,고전압배터리 제외 전 작업 수리 가능
1038,현대,부산광역시,해운대구,중동점,부산광역시 해운대구 해운대로 753 (중동),051-746-1122,고전압배터리 제외 전 작업 수리 가능
1039,현대,대구광역시,수성구,중동중부점,대구광역시 수성구 들안로 227 (중동),053-764-6101,고전압배터리 제외 전 작업 수리 가능
1040,현대,대전광역시,대덕구,중리점,대전광역시 대덕구 송촌북로5번길 7 (중리동),042-635-8204,고전압배터리 제외 전 작업 수리 가능
1041,현대,경상남도,창원시,중리점,경상남도 창원시 마산회원구 내서읍 중리공단로1길31 (중리),055-231-8509,고전압배터리 제외 전 작업 수리 가능
1042,현대,서울특별시,양천구,중앙로점,서울특별시 양천구 중앙로 229 (신정동),02-2642-8200,고전압배터리 제외 전 작업 수리 가능
1043,현대,전라남도,해남군,중앙점,전라남도 해남군 해남읍 남부순환로 51,061-532-8111,고전압배터리 제외 전 작업 수리 가능
1044,현대,경기도,성남시,중원현대서비스,경기도 성남시 중원구 둔촌대로 365 (하대원동),031-722-2481,고전압배터리 제외 전 작업 수리 가능
1045,현대,전북특별자치도,전주시,중화산중부점,전북특별자치도 전주시 완산구 서원로 341 (중화산동1가),063-282-8572,고전압배터리 제외 전 작업 수리 가능
1046,현대,서울특별시,중랑구,중화점,서울특별시 중랑구 동일로 828 (중화동),02-496-9972,고전압배터리 제외 전 작업 수리 가능
1047,현대,경상남도,양산시,증산점,경상남도 양산시 물급읍 새실2길 7,055-383-8204,고전압배터리 제외 전 작업 수리 가능
1048,현대,충청북도,증평군,증평점,충청북도 증평군 증평읍 초중7길 43,043-838-8204,고전압배터리 제외 전 작업 수리 가능
1049,현대,전북특별자치도,군산시,지곡남부점,전북특별자치도 군산시 지곡로 33 (지곡동),063-466-2211,고전압배터리 제외 전 작업 수리 가능
1050,현대,전북특별자치도,군산시,지곡점,전북특별자치도 군산시 신평안길 29 (지곡동),063-466-8297,고전압배터리 제외 전 작업 수리 가능
1051,현대,전라남도,순천시,지봉점,전라남도 순천시 해룡면 지봉로 240,061-744-8572,고전압배터리 제외 전 작업 수리 가능
1052,현대,경상남도,창원시,지원정비공업사,경상남도 창원시 의창구 무역로503번길 5-26,055-238-1500,고전압배터리 제외 전 작업 수리 가능
1053,현대,대전광역시,유성구,지족남부점,대전광역시 유성구 북유성대로 149,042-535-0711,고전압배터리 제외 전 작업 수리 가능
1054,현대,대전광역시,유성구,지족점(주),대전광역시 유성구 은구비남로 1,042-477-7676,고전압배터리 제외 전 작업 수리 가능
1055,현대,경기도,고양시,지축점,경기도 고양시 덕양구 안진8길 1 지축동,02-717-7784,고전압배터리 제외 전 작업 수리 가능
1056,현대,충청남도,천안시,직산점,충청남도 천안시 서북구 성거읍 봉주로 142,041-584-6252,고전압배터리 제외 전 작업 수리 가능
1057,현대,경상남도,하동군,진교점,경상남도 하동군 진교면 경충로 1069,055-883-0988,고전압배터리 제외 전 작업 수리 가능
1058,현대,경상남도,창원시,진동점,경상남도 창원시 마산합포구 삼진의거대로 593,055-271-5020,고전압배터리 제외 전 작업 수리 가능
1059,현대,경상북도,경산시,진량점,경상북도 경산시 진량읍 낙산길 4,053-854-4500,고전압배터리 제외 전 작업 수리 가능
1060,현대,경상남도,김해시,진례점,경상남도 김해시 진례면 고모로 47,055-346-7921,고전압배터리 제외 전 작업 수리 가능
1061,현대,경상북도,청송군,진보점,경상북도 청송군 진보면 체육공원로 17,054-874-8204,고전압배터리 제외 전 작업 수리 가능
1062,현대,강원특별자치도,평창군,진부점,강원특별자치도 평창군 진부면 청송로 81,033-335-7785,고전압배터리 제외 전 작업 수리 가능
1063,현대,전북특별자치도,진안군,진안점,전북특별자치도 진안군 진안읍 대광3길 25-12,063-433-6982,고전압배터리 제외 전 작업 수리 가능
1064,현대,경기도,화성시,진안점,경기도 화성시 병점4로 55 (진안동),031-226-5547,고전압배터리 제외 전 작업 수리 가능
1065,현대,경상남도,진주시,진양호점,경상남도 진주시 진양호로65번길 5 (판문동),055-748-8204,고전압배터리 제외 전 작업 수리 가능
1066,현대,경상남도,김해시,진영점,경상남도 김해시 진영읍 김해대로 758,055-345-1800,고전압배터리 제외 전 작업 수리 가능
1067,현대,광주광역시,남구,진월점,광주광역시 남구 서문대로627번안길 12 (진월동),062-676-9114,고전압배터리 제외 전 작업 수리 가능
1068,현대,경기도,남양주,진접점,경기도 남양주시 진접읍 장현로 85-1,031-527-8204,고전압배터리 제외 전 작업 수리 가능
1069,현대,경상남도,진주시,진주대동현대상용서비스,경상남도 진주시 도동로 154 (상대동),055-752-1121,고전압배터리 제외 전 작업 수리 가능
1070,현대,경상남도,진주시,진주현대상용서비스(주),경상남도 진주시 동부로 142 (호탄동),055-754-0342,고전압배터리 제외 전 작업 수리 가능
1071,현대,충청북도,진천군,진천북부점,충청북도 진천군 덕산면 진성로 496,043-535-5544,모든수리
1072,현대,대구광역시,달서구,진천점,대구광역시 달서구 상화로 167 (진천동),053-644-8204,고전압배터리 제외 전 작업 수리 가능
1073,현대,충청북도,진천군,진천점,충청북도 진천군 진천읍 대촌1길 24,043-533-6792,고전압배터리 제외 전 작업 수리 가능
1074,현대,충청북도,진천군,진천현대서비스,충청북도 진천군 진천읍 문진로 1407,043-533-5386,모든수리
1075,현대,경상남도,창원시,진해점,경상남도 창원시 진해구 해원로 14번길 2 (이동),055-551-0064,고전압배터리 제외 전 작업 수리 가능
1076,현대,경상남도,창원시,진해충무점,경상남도 창원시 진해구 충장로 52번길 1 (충무동),055-547-8300,고전압배터리 제외 전 작업 수리 가능
1077,현대,경상남도,창녕군,창녕점,경상남도 창녕군 창녕읍 우포1대로 1559,055-533-2566,고전압배터리 제외 전 작업 수리 가능
1078,현대,경상남도,창녕군,창녕현대서비스,경상남도 창녕군 영산면 영산도천로 400,055-536-8558,고전압배터리 제외 전 작업 수리 가능
1079,현대,서울특별시,도봉구,창동북부점(주),서울특별시 도봉구 도봉로 562 (창동),02-998-8204,고전압배터리 제외 전 작업 수리 가능
1080,현대,서울특별시,도봉구,창동점,서울특별시 도봉구 도봉로 530 (창동),02-997-8204,고전압배터리 제외 전 작업 수리 가능
1081,현대,경기도,하남시,창우점,경기도 하남시 창우로 78 (창우동),031-796-5545,고전압배터리 제외 전 작업 수리 가능
1082,현대,경상남도,창원시,창원서부현대상용서비스,경상남도 창원시 마산회원구 내서읍 중리 공단로149,055-232-4442,고전압배터리 제외 전 작업 수리 가능
1083,현대,경상남도,창원시,창원하이테크센터,경상남도 창원시 성산구 봉양로 397 ,055-210-7800,모든수리
1084,현대,서울특별시,마포구,창전점,서울특별시 마포구 서강로9길 40 (창전동),02-332-8201,고전압배터리 제외 전 작업 수리 가능
1085,현대,경기도,이천시,창전현대서비스,경기도 이천시 이섭대천로 1249 (창전동),031-635-7890,고전압배터리 제외 전 작업 수리 가능
1086,현대,경기도,용인시,처인중앙현대서비스,경기도 용인시 처인구 명지로 176 (남동),031-321-1700,고전압배터리 제외 전 작업 수리 가능
1087,현대,울산광역시,울주군,천상점,울산광역시 울주군 범서읍 천상1길 19-17,052-248-8204,고전압배터리 제외 전 작업 수리 가능
1088,현대,충청남도,천안시,천안남부현대서비스,충청남도 천안시 동남구 광풍로 1765 (청당동),041-564-8000,고전압배터리 제외 전 작업 수리 가능
1089,현대,충청남도,천안시,천안상용현대서비스(주),충청남도 천안시 서북구 직산읍 성진로 430,041-583-8272,고전압배터리 제외 전 작업 수리 가능
1090,현대,충청남도,천안시,천안특장차자동차정비(주),충청남도 천안시 서북구 천일고2길 99 (신당동),041-585-9889,고전압배터리 제외 전 작업 수리 가능
1091,현대,제주특별자치도,서귀포시,천지자동차공업사,제주특별자치도 서귀포시 토평공단로139번길 6 (토평동),064-732-0070,고전압배터리 제외 전 작업 수리 가능
1092,현대,경기도,수원시,천천점,경기도 수원시 장안구 일월로66번길 16 (천천동),031-292-8297,고전압배터리 제외 전 작업 수리 가능
1093,현대,서울특별시,강동구,천호동부점,서울특별시 강동구 올림픽로 701 (천호동),02-484-1192,고전압배터리 제외 전 작업 수리 가능
1094,현대,강원특별자치도,철원군,철원현대서비스,강원특별자치도 철원군 갈말읍 호국로 5030,033-452-6434,고전압배터리 제외 전 작업 수리 가능
1095,현대,충청북도,청주시,청남현대서비스,충청북도 청주시 서원구 남이면 청남로 1817,043-292-8204,고전압배터리 제외 전 작업 수리 가능
1096,현대,서울특별시,강남구,청담로데오점,서울특별시 강남구 선릉로 152길 16,02-543-6807,고전압배터리 제외 전 작업 수리 가능
1097,현대,서울특별시,강남구,청담점(주),서울특별시 강남구 학동로81길 15 (청담동),02-511-5911,고전압배터리 제외 전 작업 수리 가능
1098,현대,충청남도,천안시,청당점,충청남도 천안시 동남구 청수10길 8 (청당동),041-621-8204,고전압배터리 제외 전 작업 수리 가능
1099,현대,경상북도,청도군,청도점,경상북도 청도군 청도읍 중앙로 77,054-373-8208,고전압배터리 제외 전 작업 수리 가능
1100,현대,경상북도,청도군,청도현대서비스,경상북도 청도군 화양읍 청려로 1798,054-373-8400,고전압배터리 제외 전 작업 수리 가능
1101,현대,인천광역시,서구,청라트럭서비스,인천광역시 서구 봉수대로501번길 57 (원창동),032-575-8504,고전압배터리 제외 전 작업 수리 가능
1102,현대,경상북도,포항시,청림점,경상북도 포항시 남구 정몽주로 897 (청림동),054-292-5020,고전압배터리 제외 전 작업 수리 가능
1103,현대,충청남도,청양군,청양점,충청남도 청양군 청양읍 칠갑산로열길 35,041-943-4199,고전압배터리 제외 전 작업 수리 가능
1104,현대,충청북도,제천시,청전동부점,충청북도 제천시 용두천로 344 (청전동),043-644-8160,고전압배터리 제외 전 작업 수리 가능
1105,현대,충청북도,제천시,청전점,충청북도 제천시 청전대로6길 2 (청전동),043-653-2277,고전압배터리 제외 전 작업 수리 가능
1106,현대,충청북도,청주시,청주북부점,충청북도 청주시 청원구 공항로 238-2(주중동),043-298-8205,모든수리
1107,현대,충청북도,청주시,청주하이테크센터,충청북도 청주시 흥덕구 직지대로 257,043-230-0100,모든수리
1108,현대,인천광역시,부평구,청천점,인천광역시 부평구 평천로 150 (청천동),032-529-8204,고전압배터리 제외 전 작업 수리 가능
1109,현대,서울특별시,용산구,청파로점,서울특별시 용산구 청파로 353 (서계동),02-713-1336,고전압배터리 제외 전 작업 수리 가능
1110,현대,경기도,가평군,청평점,경기도 가평군 청평면 경춘로 805-1,031-585-6300,고전압배터리 제외 전 작업 수리 가능
1111,현대,경기도,오산시,청학점,경기도 오산시 청학로 66 (청학동),031-372-8288,고전압배터리 제외 전 작업 수리 가능
1112,현대,부산광역시,영도구,청학점,부산광역시 영도구 태종로 417 (청학동),051-418-8228,고전압배터리 제외 전 작업 수리 가능
1113,현대,경상남도,진주시,초전점,경상남도 진주시 진산로241 (장재동),055-758-8134,모든수리
1114,현대,경기도,안산시,초지점,"경기도 안산시 단원구 원포공원2로 35 101~103호(초지동,메가쇼핑타운1)",031-484-8101,고전압배터리 제외 전 작업 수리 가능
1115,현대,강원특별자치도,춘천시,춘천상용현대서비스,강원특별자치도 춘천시 신동면 한치로 966-171,033-264-7770,고전압배터리 제외 전 작업 수리 가능
1116,현대,강원특별자치도,춘천시,춘천서부점,강원특별자치도 춘천시 영서로 2339 (온의동),033-244-4706,고전압배터리 제외 전 작업 수리 가능
1117,현대,경상남도,진주시,충무공점,경상남도 진주시 에나로228번길 16-18 (충무공동),055-758-2500,모든수리
1118,현대,서울특별시,서대문구,충정로점,서울특별시 서대문구 경기대로9길 70 (충정로3가),02-313-8204,고전압배터리 제외 전 작업 수리 가능
1119,현대,경상북도,경주시,충효점,경상북도 경주시 태종로 450-2,054-743-8204,고전압배터리 제외 전 작업 수리 가능
1120,현대,경기도,평택시,칠원점,경기도 평택시 신촌로 95 ,031-618-6060,고전압배터리 제외 전 작업 수리 가능
1121,현대,충청북도,청주시,탑동점,"충청북도 청주시 상당구 중고개로 364, 35 (탑동)",043-235-8201,고전압배터리 제외 전 작업 수리 가능
1122,현대,대전광역시,유성구,탑립점,대전광역시 유성구 테크노10로 53 (탑립동),042-626-9974,고전압배터리 제외 전 작업 수리 가능
1123,현대,충청남도,아산시,탕정점,충청남도 아산시 탕정면 탕정면로 200,041-541-7166,고전압배터리 제외 전 작업 수리 가능
1124,현대,인천광역시,옹진군,태극모터스,인천광역시 옹진군 백령면 백령로855,032-8365-800,고전압배터리 제외 전 작업 수리 가능
1125,현대,강원특별자치도,태백시,태백서부점,강원특별자치도 태백시 한성3주택길 1 (화전동),033-552-8205,고전압배터리 제외 전 작업 수리 가능
1126,현대,강원특별자치도,태백시,태백현대서비스,강원특별자치도 태백시 황지로 104 (황지동),033-552-6000,고전압배터리 제외 전 작업 수리 가능
1127,현대,경기도,화성시,태안대형점,경기도 화성시 정조로 63 (진안동),031-223-5433,고전압배터리 제외 전 작업 수리 가능
1128,현대,충청남도,태안군,태안현대서비스,충청남도 태안군 태안읍 원이로 79,041-675-5217,고전압배터리 제외 전 작업 수리 가능
1129,현대,전북특별자치도,정읍시,태인점,전북특별자치도 정읍시 태인면 정읍북로 1203,063-534-8688,고전압배터리 제외 전 작업 수리 가능
1130,현대,대구광역시,북구,태전점,대구광역시 북구 학정로 113 (태전동),053-313-8572,고전압배터리 제외 전 작업 수리 가능
1131,현대,경기도,광주시,태전현대서비스(주),경기도 광주시 순암로 155 (중대동),031-763-3332,고전압배터리 제외 전 작업 수리 가능
1132,현대,전북특별자치도,전주시,태평공업사,전북특별자치도 전주시 덕진구 팔복로 99 (팔복동2가),063-212-1501,고전압배터리 제외 전 작업 수리 가능
1133,현대,울산광역시,중구,태화점,울산광역시 중구 명정3길 32 (태화동),052-247-8998,고전압배터리 제외 전 작업 수리 가능
1134,현대,경상북도,안동시,태화점,경상북도 안동시 경동로 427 (태화동),054-854-3159,고전압배터리 제외 전 작업 수리 가능
1135,현대,경기도,가평군,테크원모터스주식회사,경기도 가평군 가평읍 태봉두밀로 34-73,031-581-8585,고전압배터리 제외 전 작업 수리 가능
1136,현대,경기도,고양시,토당능곡점,경기도 고양시 덕양구 토당로 20 (토당동),031-972-1472,고전압배터리 제외 전 작업 수리 가능
1137,현대,경기도,구리시,토평점,경기도 구리시 벌말로 122 (토평동),031-564-9940,고전압배터리 제외 전 작업 수리 가능
1138,현대,강원특별자치도,태백시,통리점,강원특별자치도 태백시 짝바우골길 15 (통동),033-554-4423,고전압배터리 제외 전 작업 수리 가능
1139,현대,경상남도,통영시,통영현대서비스,경상남도 통영시 평인일주로 1106-88 (북신동),055-646-2525,고전압배터리 제외 전 작업 수리 가능
1140,현대,경기도,김포시,통진남부점,경기도 김포시 통진읍 율마로 332,031-984-0085,고전압배터리 제외 전 작업 수리 가능
1141,현대,경기도,김포시,통진점,경기도 김포시 통진읍 조강로 158,031-987-9913,고전압배터리 제외 전 작업 수리 가능
1142,현대,경기도,김포시,통진현대서비스,경기도 김포시 통진읍 서암고정로 196 ,031-986-0335,모든수리
1143,현대,강원특별자치도,춘천시,퇴계점,"강원특별자치도 춘천시 우묵길52번길 26, 1층 (퇴계동)",033-241-5982,고전압배터리 제외 전 작업 수리 가능
1144,현대,경기도,수원시,파장점,경기도 수원시 장안구 경수대로1107번길 3 (파장동),031-256-5050,고전압배터리 제외 전 작업 수리 가능
1145,현대,경기도,파주시,파주현대서비스,경기도 파주시 월롱면 휴암로 235,031-949-9141,고전압배터리 제외 전 작업 수리 가능
1146,현대,경상남도,창원시,팔용동부점,경상남도 창원시 의창구 창원대로363번길 22-25 (팔용동),055-277-7400,고전압배터리 제외 전 작업 수리 가능
1147,현대,경상남도,창원시,팔용중앙점,경상남도 창원시 의창구 남산로 35 (팔용동),055-253-3657,고전압배터리 제외 전 작업 수리 가능
1148,현대,경기도,화성시,팔탄상용현대서비스(주),경기도 화성시 팔탄면 버들로 1317,031-8059-7755,고전압배터리 제외 전 작업 수리 가능
1149,현대,경기도,화성시,팔탄현대서비스,경기도 화성시 팔탄면 포승향남로 2960-4(구장리),031-358-4949,모든수리
1150,현대,경기도,평택시,팽성점,경기도 평택시 팽성읍 안정로 215,031-691-4856,고전압배터리 제외 전 작업 수리 가능
1151,현대,경상남도,진주시,평거점,경상남도 진주시 남강로309번길 12 (평거동),055-746-9200,고전압배터리 제외 전 작업 수리 가능
1152,현대,대구광역시,서구,평리점,대구광역시 서구 서대구로 205 (평리동),053-565-8204,고전압배터리 제외 전 작업 수리 가능
1153,현대,대구광역시,서구,평리중부점,대구광역시 서구 서대구로 172 (평리동),053-572-8282,고전압배터리 제외 전 작업 수리 가능
1154,현대,경상남도,양산시,평산점,경상남도 양산시 웅상대로 941 (평산동),055-365-8639,고전압배터리 제외 전 작업 수리 가능
1155,현대,강원특별자치도,평창군,평창남부점,강원특별자치도 평창군 평창읍 서동로 2553,033-332-0907,고전압배터리 제외 전 작업 수리 가능
1156,현대,경기도,안양시,평촌중부점,경기도 안양시 동안구 흥안대로 366 (평촌동),031-426-8254,고전압배터리 제외 전 작업 수리 가능
1157,현대,경기도,안양시,평촌현대서비스(주),경기도 안양시 동안구 시민대로383번길 23 (관양동),031-423-8200,모든수리
1158,현대,경기도,평택시,평택남부현대서비스,경기도 평택시 신평로 67 (유천동),031-652-4848,고전압배터리 제외 전 작업 수리 가능
